epoch,lr-Adam,step,train/mse,val/mse
,0.0005,240749,,
5,,240749,8.092453936114907e-05,
,0.0005,240799,,
5,,240799,6.85433333273977e-05,
,0.0005,240849,,
5,,240849,0.00019666299340315163,
,0.0005,240899,,
5,,240899,0.00010957939957734197,
,0.0005,240949,,
5,,240949,7.129214645829052e-05,
,0.0005,240999,,
5,,240999,9.618698095437139e-05,
,0.0005,241049,,
5,,241049,0.0003334977081976831,
,0.0005,241099,,
5,,241099,7.084285607561469e-05,
,0.0005,241149,,
5,,241149,0.00017876294441521168,
,0.0005,241199,,
5,,241199,4.90247730340343e-05,
,0.0005,241249,,
5,,241249,0.00010484877566341311,
,0.0005,241299,,
5,,241299,0.0001404616778017953,
,0.0005,241349,,
5,,241349,9.938300354406238e-05,
,0.0005,241399,,
5,,241399,0.00013912598660681397,
,0.0005,241449,,
5,,241449,5.126897303853184e-05,
,0.0005,241499,,
5,,241499,9.868256893241778e-05,
,0.0005,241549,,
5,,241549,7.508692215196788e-05,
,0.0005,241599,,
5,,241599,8.403904212173074e-05,
,0.0005,241649,,
5,,241649,0.00023458502255380154,
,0.0005,241699,,
5,,241699,0.00012961699394509196,
,0.0005,241749,,
5,,241749,0.0002517406246624887,
,0.0005,241799,,
5,,241799,7.480534259229898e-05,
,0.0005,241849,,
5,,241849,9.406644676346332e-05,
,0.0005,241899,,
5,,241899,0.00022648177400697023,
,0.0005,241949,,
5,,241949,0.00021745136473327875,
,0.0005,241999,,
5,,241999,0.0002412814792478457,
,0.0005,242049,,
5,,242049,0.00012811427586711943,
,0.0005,242099,,
5,,242099,0.00016560974472668022,
,0.0005,242149,,
5,,242149,0.00011246209760429338,
,0.0005,242199,,
5,,242199,0.0001739469589665532,
,0.0005,242249,,
5,,242249,9.69370812526904e-05,
,0.0005,242299,,
5,,242299,0.00023757311282679439,
,0.0005,242349,,
5,,242349,5.919479735894129e-05,
,0.0005,242399,,
5,,242399,9.278718789573759e-05,
,0.0005,242449,,
5,,242449,0.0006430565845221281,
,0.0005,242499,,
5,,242499,0.00010549896978773177,
,0.0005,242549,,
5,,242549,0.000298337428830564,
,0.0005,242599,,
5,,242599,0.0001312531385337934,
,0.0005,242649,,
5,,242649,8.082490239758044e-05,
,0.0005,242699,,
5,,242699,9.877202683128417e-05,
,0.0005,242749,,
5,,242749,0.00021427196043077856,
,0.0005,242799,,
5,,242799,0.0002171818632632494,
,0.0005,242849,,
5,,242849,3.3562639146111906e-05,
,0.0005,242899,,
5,,242899,0.0003816193202510476,
,0.0005,242949,,
5,,242949,9.608019900042564e-05,
,0.0005,242999,,
5,,242999,0.00013840157771483064,
,0.0005,243049,,
5,,243049,6.713034235872328e-05,
,0.0005,243099,,
5,,243099,5.4177009587874636e-05,
,0.0005,243149,,
5,,243149,0.00012445634638424963,
,0.0005,243199,,
5,,243199,0.00019991201406810433,
,0.0005,243249,,
5,,243249,5.001210593036376e-05,
,0.0005,243299,,
5,,243299,0.00012423383304849267,
,0.0005,243349,,
5,,243349,0.00035383502836339176,
,0.0005,243399,,
5,,243399,0.0001177788435597904,
,0.0005,243449,,
5,,243449,9.49338500504382e-05,
,0.0005,243499,,
5,,243499,9.637250332161784e-05,
,0.0005,243549,,
5,,243549,0.00016211243928410113,
,0.0005,243599,,
5,,243599,0.000170170416822657,
,0.0005,243649,,
5,,243649,3.7684021663153544e-05,
,0.0005,243699,,
5,,243699,6.0066366131650284e-05,
,0.0005,243749,,
5,,243749,0.0003998320607934147,
,0.0005,243799,,
5,,243799,0.0001566272840136662,
,0.0005,243849,,
5,,243849,9.684389078756794e-05,
,0.0005,243899,,
5,,243899,0.00015038979472592473,
,0.0005,243949,,
5,,243949,0.00015691397129558027,
,0.0005,243999,,
5,,243999,0.0002568903146311641,
,0.0005,244049,,
5,,244049,0.0001649999467190355,
,0.0005,244099,,
5,,244099,0.00010112771269632503,
,0.0005,244149,,
5,,244149,0.0001176299701910466,
,0.0005,244199,,
5,,244199,0.00010649391333572567,
,0.0005,244249,,
5,,244249,0.0001713484525680542,
,0.0005,244299,,
5,,244299,0.00016456999583169818,
,0.0005,244349,,
5,,244349,0.000174621120095253,
,0.0005,244399,,
5,,244399,0.0001440383493900299,
,0.0005,244449,,
5,,244449,0.00014035325148142874,
,0.0005,244499,,
5,,244499,0.00028085484518669546,
,0.0005,244549,,
5,,244549,0.00020714783750008792,
,0.0005,244599,,
5,,244599,0.00014568553888238966,
,0.0005,244649,,
5,,244649,0.00015147020167205483,
,0.0005,244699,,
5,,244699,0.00011595433170441538,
,0.0005,244749,,
5,,244749,0.00016923701332416385,
,0.0005,244799,,
5,,244799,5.7588891650084406e-05,
,0.0005,244849,,
5,,244849,7.759291474940255e-05,
,0.0005,244899,,
5,,244899,9.259875514544547e-05,
,0.0005,244949,,
5,,244949,0.00013796081475447863,
,0.0005,244999,,
5,,244999,0.00027677472098730505,
,0.0005,245049,,
5,,245049,8.03973016445525e-05,
,0.0005,245099,,
5,,245099,0.0003012132365256548,
,0.0005,245149,,
5,,245149,0.00031169503927230835,
,0.0005,245199,,
5,,245199,0.00015220479690469801,
,0.0005,245249,,
5,,245249,0.00040260699461214244,
,0.0005,245299,,
5,,245299,0.00014484778512269258,
,0.0005,245349,,
5,,245349,0.00024365448916796595,
,0.0005,245399,,
5,,245399,0.00023031111049931496,
,0.0005,245449,,
5,,245449,8.367826376343146e-05,
,0.0005,245499,,
5,,245499,6.962269253563136e-05,
,0.0005,245549,,
5,,245549,0.0001815511641325429,
,0.0005,245599,,
5,,245599,0.00017425150144845247,
,0.0005,245649,,
5,,245649,0.00010765581100713462,
,0.0005,245699,,
5,,245699,0.0002708093379624188,
,0.0005,245749,,
5,,245749,0.00021412297792267054,
,0.0005,245799,,
5,,245799,0.0001556455681566149,
,0.0005,245849,,
5,,245849,0.00010348148498451337,
,0.0005,245899,,
5,,245899,8.682001498527825e-05,
,0.0005,245949,,
5,,245949,0.00016717750986572355,
,0.0005,245999,,
5,,245999,9.496558050159365e-05,
,0.0005,246049,,
5,,246049,7.166940486058593e-05,
,0.0005,246099,,
5,,246099,8.500115654896945e-05,
,0.0005,246149,,
5,,246149,2.3744689315208234e-05,
,0.0005,246199,,
5,,246199,0.00012853328371420503,
,0.0005,246249,,
5,,246249,0.0004045015084557235,
,0.0005,246299,,
5,,246299,0.00026465667178854346,
,0.0005,246349,,
5,,246349,0.00033684802474454045,
,0.0005,246399,,
5,,246399,0.0001131331009673886,
,0.0005,246449,,
5,,246449,9.148565732175484e-05,
,0.0005,246499,,
5,,246499,0.00012751884059980512,
,0.0005,246549,,
5,,246549,6.472142558777705e-05,
,0.0005,246599,,
5,,246599,0.00017948943423107266,
,0.0005,246649,,
5,,246649,8.031736069824547e-05,
,0.0005,246699,,
5,,246699,0.00015072469250299037,
,0.0005,246749,,
5,,246749,0.0002038228849414736,
,0.0005,246799,,
5,,246799,0.00022642931435257196,
,0.0005,246849,,
5,,246849,0.00021990200912114233,
,0.0005,246899,,
5,,246899,0.00024787592701613903,
,0.0005,246949,,
5,,246949,0.00011343067308189347,
,0.0005,246999,,
5,,246999,7.185508729889989e-05,
,0.0005,247049,,
5,,247049,0.00018750807794276625,
,0.0005,247099,,
5,,247099,0.0002101094287354499,
,0.0005,247149,,
5,,247149,0.00010908553667832166,
,0.0005,247199,,
5,,247199,0.0006199487834237516,
,0.0005,247249,,
5,,247249,0.00012681006046477705,
,0.0005,247299,,
5,,247299,0.00014225186896510422,
,0.0005,247349,,
5,,247349,5.407934440881945e-05,
,0.0005,247399,,
5,,247399,6.268331344472244e-05,
,0.0005,247449,,
5,,247449,0.00010841631592484191,
,0.0005,247499,,
5,,247499,0.00028929690597578883,
,0.0005,247549,,
5,,247549,0.00011762200301745906,
,0.0005,247599,,
5,,247599,0.00013166152348276228,
,0.0005,247649,,
5,,247649,9.770112228579819e-05,
,0.0005,247699,,
5,,247699,9.87671737675555e-05,
,0.0005,247749,,
5,,247749,0.00039592257235199213,
,0.0005,247799,,
5,,247799,0.00016189385496545583,
,0.0005,247849,,
5,,247849,0.000120366777991876,
,0.0005,247899,,
5,,247899,0.00013261593994684517,
,0.0005,247949,,
5,,247949,0.00014830371947027743,
,0.0005,247999,,
5,,247999,0.0001297193084610626,
,0.0005,248049,,
5,,248049,0.00014730205293744802,
,0.0005,248099,,
5,,248099,0.00019252861966378987,
,0.0005,248149,,
5,,248149,7.870432455092669e-05,
,0.0005,248199,,
5,,248199,5.5364514992106706e-05,
,0.0005,248249,,
5,,248249,0.00016990865697152913,
,0.0005,248299,,
5,,248299,8.467816951451823e-05,
,0.0005,248349,,
5,,248349,0.0001016937821987085,
,0.0005,248399,,
5,,248399,0.00020600698189809918,
,0.0005,248449,,
5,,248449,0.0001153341872850433,
,0.0005,248499,,
5,,248499,5.291319394018501e-05,
,0.0005,248549,,
5,,248549,0.00013481425412464887,
,0.0005,248599,,
5,,248599,8.620753942523152e-05,
,0.0005,248649,,
5,,248649,0.00013103956007398665,
,0.0005,248699,,
5,,248699,8.749393600737676e-05,
,0.0005,248749,,
5,,248749,0.00026478510699234903,
,0.0005,248799,,
5,,248799,0.00019222023547627032,
,0.0005,248849,,
5,,248849,0.00014999663108028471,
,0.0005,248899,,
5,,248899,0.00028671970358118415,
,0.0005,248949,,
5,,248949,0.00017354909505229443,
,0.0005,248999,,
5,,248999,9.405700257048011e-05,
,0.0005,249049,,
5,,249049,0.00011985859600827098,
,0.0005,249099,,
5,,249099,0.00016178532678168267,
,0.0005,249149,,
5,,249149,8.488462481182069e-05,
,0.0005,249199,,
5,,249199,0.00012336228974163532,
,0.0005,249249,,
5,,249249,0.0001856972958194092,
,0.0005,249299,,
5,,249299,0.00018013973021879792,
,0.0005,249349,,
5,,249349,0.00032948609441518784,
,0.0005,249399,,
5,,249399,7.899691991042346e-05,
,0.0005,249449,,
5,,249449,0.0002544124727137387,
,0.0005,249499,,
5,,249499,0.00011823541717603803,
,0.0005,249549,,
5,,249549,0.0001265261962544173,
,0.0005,249599,,
5,,249599,0.0001963798131328076,
,0.0005,249649,,
5,,249649,0.00010660734551493078,
,0.0005,249699,,
5,,249699,0.0002802380477078259,
,0.0005,249749,,
5,,249749,0.00020772014977410436,
,0.0005,249799,,
5,,249799,0.00014888637815602124,
,0.0005,249849,,
5,,249849,0.0002532624639570713,
,0.0005,249899,,
5,,249899,3.2580508559476584e-05,
,0.0005,249949,,
5,,249949,9.477998537477106e-05,
,0.0005,249999,,
5,,249999,5.2346706070238724e-05,
,0.0005,250049,,
5,,250049,0.00024916630354709923,
,0.0005,250099,,
5,,250099,5.158043495612219e-05,
,0.0005,250149,,
5,,250149,9.365197911392897e-05,
,0.0005,250199,,
5,,250199,7.448499673046172e-05,
,0.0005,250249,,
5,,250249,0.0002407158026471734,
,0.0005,250299,,
5,,250299,0.0002485029399394989,
,0.0005,250349,,
5,,250349,0.00017747425590641797,
,0.0005,250399,,
5,,250399,0.00014470142195932567,
,0.0005,250449,,
5,,250449,0.0001888007391244173,
,0.0005,250499,,
5,,250499,0.00017331118579022586,
,0.0005,250549,,
5,,250549,0.000172756816027686,
,0.0005,250599,,
5,,250599,0.00012500624870881438,
,0.0005,250649,,
5,,250649,4.2688850953709334e-05,
,0.0005,250699,,
5,,250699,0.00015244432142935693,
,0.0005,250749,,
5,,250749,0.0001107953503378667,
,0.0005,250799,,
5,,250799,5.499817052623257e-05,
,0.0005,250849,,
5,,250849,0.000142035583849065,
,0.0005,250899,,
5,,250899,0.00014661767636425793,
,0.0005,250949,,
5,,250949,0.00027653301367536187,
,0.0005,250999,,
5,,250999,0.00018557519069872797,
,0.0005,251049,,
5,,251049,0.00012025394244119525,
,0.0005,251099,,
5,,251099,0.00019333968521095812,
,0.0005,251149,,
5,,251149,0.0002719284384511411,
,0.0005,251199,,
5,,251199,6.171008863020688e-05,
,0.0005,251249,,
5,,251249,0.00010859660687856376,
,0.0005,251299,,
5,,251299,0.00035743264015764,
,0.0005,251349,,
5,,251349,0.00020472104370128363,
,0.0005,251399,,
5,,251399,5.2776900702156126e-05,
,0.0005,251449,,
5,,251449,7.688856567256153e-05,
,0.0005,251499,,
5,,251499,0.0001777868892531842,
,0.0005,251549,,
5,,251549,3.9920741983223706e-05,
,0.0005,251599,,
5,,251599,0.0002723627258092165,
,0.0005,251649,,
5,,251649,0.00021389353787526488,
,0.0005,251699,,
5,,251699,0.00015095308481249958,
5,,251699,,0.0001549973094370216
,0.0005,251749,,
6,,251749,0.00036625389475375414,
,0.0005,251799,,
6,,251799,7.814966375008225e-05,
,0.0005,251849,,
6,,251849,7.823530904715881e-05,
,0.0005,251899,,
6,,251899,8.276189328171313e-05,
,0.0005,251949,,
6,,251949,8.209385850932449e-05,
,0.0005,251999,,
6,,251999,0.0002601636224426329,
,0.0005,252049,,
6,,252049,6.971999391680583e-05,
,0.0005,252099,,
6,,252099,5.5744378187227994e-05,
,0.0005,252149,,
6,,252149,0.00011041286052204669,
,0.0005,252199,,
6,,252199,4.1843930375762284e-05,
,0.0005,252249,,
6,,252249,0.00010239971743430942,
,0.0005,252299,,
6,,252299,8.351004362339154e-05,
,0.0005,252349,,
6,,252349,0.00036520473076961935,
,0.0005,252399,,
6,,252399,7.551109592895955e-05,
,0.0005,252449,,
6,,252449,0.0001170754840131849,
,0.0005,252499,,
6,,252499,0.00031386950286105275,
,0.0005,252549,,
6,,252549,0.00012972144759260118,
,0.0005,252599,,
6,,252599,6.662179657723755e-05,
,0.0005,252649,,
6,,252649,0.00017023539112415165,
,0.0005,252699,,
6,,252699,5.7351498981006444e-05,
,0.0005,252749,,
6,,252749,0.0002442914992570877,
,0.0005,252799,,
6,,252799,0.00029779455508105457,
,0.0005,252849,,
6,,252849,0.00015567423542961478,
,0.0005,252899,,
6,,252899,5.0528335123090073e-05,
,0.0005,252949,,
6,,252949,0.00011637427087407559,
,0.0005,252999,,
6,,252999,0.0004633700009435415,
,0.0005,253049,,
6,,253049,0.00016155368939507753,
,0.0005,253099,,
6,,253099,0.00011891069880221039,
,0.0005,253149,,
6,,253149,0.0002124122402165085,
,0.0005,253199,,
6,,253199,0.0001778378355083987,
,0.0005,253249,,
6,,253249,0.00021515286061912775,
,0.0005,253299,,
6,,253299,0.000120037846500054,
,0.0005,253349,,
6,,253349,0.0001303616154473275,
,0.0005,253399,,
6,,253399,0.00011371435539331287,
,0.0005,253449,,
6,,253449,0.00018869832274504006,
,0.0005,253499,,
6,,253499,0.00010931338329100981,
,0.0005,253549,,
6,,253549,7.985355478012934e-05,
,0.0005,253599,,
6,,253599,0.00013505693641491234,
,0.0005,253649,,
6,,253649,0.0003127339296042919,
,0.0005,253699,,
6,,253699,0.00014178548008203506,
,0.0005,253749,,
6,,253749,0.00010876484157051891,
,0.0005,253799,,
6,,253799,0.00022338720737025142,
,0.0005,253849,,
6,,253849,0.00010754441609606147,
,0.0005,253899,,
6,,253899,6.762819248251617e-05,
,0.0005,253949,,
6,,253949,0.00029296346474438906,
,0.0005,253999,,
6,,253999,4.7339024604298174e-05,
,0.0005,254049,,
6,,254049,0.00011586649634409696,
,0.0005,254099,,
6,,254099,0.00010044073860626668,
,0.0005,254149,,
6,,254149,0.00012652228178922087,
,0.0005,254199,,
6,,254199,9.088232036447152e-05,
,0.0005,254249,,
6,,254249,8.54956524563022e-05,
,0.0005,254299,,
6,,254299,9.342459088657051e-05,
,0.0005,254349,,
6,,254349,5.545861495193094e-05,
,0.0005,254399,,
6,,254399,0.0002737645118031651,
,0.0005,254449,,
6,,254449,0.00014416509657166898,
,0.0005,254499,,
6,,254499,0.00013900588965043426,
,0.0005,254549,,
6,,254549,9.24230189411901e-05,
,0.0005,254599,,
6,,254599,0.00038008432602509856,
,0.0005,254649,,
6,,254649,0.00018240054487250745,
,0.0005,254699,,
6,,254699,0.00018485054897610098,
,0.0005,254749,,
6,,254749,8.2624756032601e-05,
,0.0005,254799,,
6,,254799,0.0003135062288492918,
,0.0005,254849,,
6,,254849,5.092555147712119e-05,
,0.0005,254899,,
6,,254899,0.00014139288396108896,
,0.0005,254949,,
6,,254949,0.00015644225641153753,
,0.0005,254999,,
6,,254999,0.00024891606881283224,
,0.0005,255049,,
6,,255049,0.00034187265555374324,
,0.0005,255099,,
6,,255099,0.00011022867693100125,
,0.0005,255149,,
6,,255149,0.00012457152479328215,
,0.0005,255199,,
6,,255199,0.00011615111725404859,
,0.0005,255249,,
6,,255249,0.0004097267228644341,
,0.0005,255299,,
6,,255299,0.00013425642100628465,
,0.0005,255349,,
6,,255349,8.063818677328527e-05,
,0.0005,255399,,
6,,255399,8.563006849726662e-05,
,0.0005,255449,,
6,,255449,0.00013820570893585682,
,0.0005,255499,,
6,,255499,0.00011125487799290568,
,0.0005,255549,,
6,,255549,0.00014568306505680084,
,0.0005,255599,,
6,,255599,0.0001597102964296937,
,0.0005,255649,,
6,,255649,0.00017702598415780813,
,0.0005,255699,,
6,,255699,0.00015308834554161876,
,0.0005,255749,,
6,,255749,0.00020223642059136182,
,0.0005,255799,,
6,,255799,0.000590226030908525,
,0.0005,255849,,
6,,255849,0.00010273033694829792,
,0.0005,255899,,
6,,255899,0.00021873200603295118,
,0.0005,255949,,
6,,255949,7.860529876779765e-05,
,0.0005,255999,,
6,,255999,9.541760664433241e-05,
,0.0005,256049,,
6,,256049,0.0001361844188068062,
,0.0005,256099,,
6,,256099,0.00018504040781408548,
,0.0005,256149,,
6,,256149,0.00019593439355958253,
,0.0005,256199,,
6,,256199,6.662107625743374e-05,
,0.0005,256249,,
6,,256249,0.0001933230523718521,
,0.0005,256299,,
6,,256299,0.0002462018164806068,
,0.0005,256349,,
6,,256349,0.0001371782273054123,
,0.0005,256399,,
6,,256399,9.860332647804171e-05,
,0.0005,256449,,
6,,256449,0.00029733192059211433,
,0.0005,256499,,
6,,256499,0.00024260445206891745,
,0.0005,256549,,
6,,256549,0.00028137446497567,
,0.0005,256599,,
6,,256599,0.0002320492931175977,
,0.0005,256649,,
6,,256649,7.414270658046007e-05,
,0.0005,256699,,
6,,256699,0.00013227504678070545,
,0.0005,256749,,
6,,256749,0.0001310046063736081,
,0.0005,256799,,
6,,256799,0.0005375161417759955,
,0.0005,256849,,
6,,256849,0.00011684649507515132,
,0.0005,256899,,
6,,256899,0.00018976311548613012,
,0.0005,256949,,
6,,256949,0.00015546640497632325,
,0.0005,256999,,
6,,256999,0.0001441623317077756,
,0.0005,257049,,
6,,257049,0.00014561801799573004,
,0.0005,257099,,
6,,257099,0.0007907108520157635,
,0.0005,257149,,
6,,257149,0.00014305615331977606,
,0.0005,257199,,
6,,257199,8.567576151108369e-05,
,0.0005,257249,,
6,,257249,2.5110090064117685e-05,
,0.0005,257299,,
6,,257299,6.220168143045157e-05,
,0.0005,257349,,
6,,257349,0.00016665738075971603,
,0.0005,257399,,
6,,257399,8.733593858778477e-05,
,0.0005,257449,,
6,,257449,0.0001154855199274607,
,0.0005,257499,,
6,,257499,0.00011216724669793621,
,0.0005,257549,,
6,,257549,0.00020018426585011184,
,0.0005,257599,,
6,,257599,8.244080527219921e-05,
,0.0005,257649,,
6,,257649,0.0002619940205477178,
,0.0005,257699,,
6,,257699,0.00023530471662525088,
,0.0005,257749,,
6,,257749,7.802339678164572e-05,
,0.0005,257799,,
6,,257799,0.0006635438185185194,
,0.0005,257849,,
6,,257849,9.1518260887824e-05,
,0.0005,257899,,
6,,257899,7.219039252959192e-05,
,0.0005,257949,,
6,,257949,0.00012996391160413623,
,0.0005,257999,,
6,,257999,4.2918542021652684e-05,
,0.0005,258049,,
6,,258049,0.0001712599623715505,
,0.0005,258099,,
6,,258099,0.0001413535646861419,
,0.0005,258149,,
6,,258149,0.00019944745872635394,
,0.0005,258199,,
6,,258199,0.00010909432603511959,
,0.0005,258249,,
6,,258249,0.00016964238602668047,
,0.0005,258299,,
6,,258299,0.0001202031853608787,
,0.0005,258349,,
6,,258349,0.0002040277177002281,
,0.0005,258399,,
6,,258399,5.7157005358021706e-05,
,0.0005,258449,,
6,,258449,0.00015144739882089198,
,0.0005,258499,,
6,,258499,0.0002777686167974025,
,0.0005,258549,,
6,,258549,0.00016059543122537434,
,0.0005,258599,,
6,,258599,0.00016095966566354036,
,0.0005,258649,,
6,,258649,7.182628905866295e-05,
,0.0005,258699,,
6,,258699,0.00015188675024546683,
,0.0005,258749,,
6,,258749,0.0002182581229135394,
,0.0005,258799,,
6,,258799,0.0001339348527835682,
,0.0005,258849,,
6,,258849,0.0001268255291506648,
,0.0005,258899,,
6,,258899,0.0007718628039583564,
,0.0005,258949,,
6,,258949,0.00010504871170269325,
,0.0005,258999,,
6,,258999,0.00011196936247870326,
,0.0005,259049,,
6,,259049,0.0001986119314096868,
,0.0005,259099,,
6,,259099,0.0002932187635451555,
,0.0005,259149,,
6,,259149,0.0008374514291062951,
,0.0005,259199,,
6,,259199,7.165991701185703e-05,
,0.0005,259249,,
6,,259249,0.00014732047566212714,
,0.0005,259299,,
6,,259299,0.00012457382399588823,
,0.0005,259349,,
6,,259349,0.00021955354895908386,
,0.0005,259399,,
6,,259399,0.00012273681932128966,
,0.0005,259449,,
6,,259449,0.00010051124263554811,
,0.0005,259499,,
6,,259499,0.00014974221994634718,
,0.0005,259549,,
6,,259549,9.777842205949128e-05,
,0.0005,259599,,
6,,259599,0.0001914345775730908,
,0.0005,259649,,
6,,259649,0.00011490870383568108,
,0.0005,259699,,
6,,259699,0.00013860469334758818,
,0.0005,259749,,
6,,259749,0.00015555252321064472,
,0.0005,259799,,
6,,259799,0.00017236779967788607,
,0.0005,259849,,
6,,259849,0.0002172045351471752,
,0.0005,259899,,
6,,259899,0.00024439377011731267,
,0.0005,259949,,
6,,259949,0.00010634795035002753,
,0.0005,259999,,
6,,259999,0.00017749739345163107,
,0.0005,260049,,
6,,260049,8.223926124628633e-05,
,0.0005,260099,,
6,,260099,0.00016856001457199454,
,0.0005,260149,,
6,,260149,0.00024225794186349958,
,0.0005,260199,,
6,,260199,7.369505328824744e-05,
,0.0005,260249,,
6,,260249,6.456223491113633e-05,
,0.0005,260299,,
6,,260299,0.00027541397139430046,
,0.0005,260349,,
6,,260349,8.055187936406583e-05,
,0.0005,260399,,
6,,260399,0.00011034608178306371,
,0.0005,260449,,
6,,260449,0.00018975121201947331,
,0.0005,260499,,
6,,260499,0.0003043899196200073,
,0.0005,260549,,
6,,260549,3.9842096157372e-05,
,0.0005,260599,,
6,,260599,0.0001340592571068555,
,0.0005,260649,,
6,,260649,4.115434785489924e-05,
,0.0005,260699,,
6,,260699,0.0002139905991498381,
,0.0005,260749,,
6,,260749,0.00019319032435305417,
,0.0005,260799,,
6,,260799,8.61959342728369e-05,
,0.0005,260849,,
6,,260849,0.00010978322825394571,
,0.0005,260899,,
6,,260899,6.900632433826104e-05,
,0.0005,260949,,
6,,260949,0.00012527912622317672,
,0.0005,260999,,
6,,260999,6.781975389458239e-05,
,0.0005,261049,,
6,,261049,0.00012628731201402843,
,0.0005,261099,,
6,,261099,0.00014225998893380165,
,0.0005,261149,,
6,,261149,0.0001743760221870616,
,0.0005,261199,,
6,,261199,0.00012284885451663285,
,0.0005,261249,,
6,,261249,3.2916010241024196e-05,
,0.0005,261299,,
6,,261299,0.00016626327123958617,
,0.0005,261349,,
6,,261349,5.4225369240157306e-05,
,0.0005,261399,,
6,,261399,0.0001859256881289184,
,0.0005,261449,,
6,,261449,0.0001190470065921545,
,0.0005,261499,,
6,,261499,0.0001424920919816941,
,0.0005,261549,,
6,,261549,0.00013250624760985374,
,0.0005,261599,,
6,,261599,0.0001532362075522542,
,0.0005,261649,,
6,,261649,8.423537656199187e-05,
,0.0005,261699,,
6,,261699,0.0005224620690569282,
,0.0005,261749,,
6,,261749,5.922899435972795e-05,
,0.0005,261799,,
6,,261799,0.0002619823208078742,
,0.0005,261849,,
6,,261849,8.581638394389302e-05,
,0.0005,261899,,
6,,261899,0.00015737643116153777,
,0.0005,261949,,
6,,261949,0.00013881917402613908,
,0.0005,261999,,
6,,261999,0.00018539634766057134,
,0.0005,262049,,
6,,262049,3.571697379811667e-05,
,0.0005,262099,,
6,,262099,0.0007586836582049727,
,0.0005,262149,,
6,,262149,0.00015621275815647095,
,0.0005,262199,,
6,,262199,0.00014308118261396885,
,0.0005,262249,,
6,,262249,4.549840741674416e-05,
,0.0005,262299,,
6,,262299,0.00011433393956394866,
,0.0005,262349,,
6,,262349,0.00010590208694338799,
,0.0005,262399,,
6,,262399,0.00021542917238548398,
,0.0005,262449,,
6,,262449,0.00029343526693992317,
,0.0005,262499,,
6,,262499,0.00013642397243529558,
,0.0005,262549,,
6,,262549,0.00017548052710480988,
,0.0005,262599,,
6,,262599,6.581823981832713e-05,
,0.0005,262649,,
6,,262649,0.0017903626430779696,
,0.0005,262699,,
6,,262699,0.0001300050935242325,
,0.0005,262749,,
6,,262749,0.00015103892656043172,
,0.0005,262799,,
6,,262799,0.00012123279157094657,
,0.0005,262849,,
6,,262849,0.00012839343980886042,
,0.0005,262899,,
6,,262899,0.0004014773294329643,
,0.0005,262949,,
6,,262949,0.0001016707974486053,
,0.0005,262999,,
6,,262999,0.0003920591261703521,
,0.0005,263049,,
6,,263049,8.333876030519605e-05,
,0.0005,263099,,
6,,263099,0.00016271256026811898,
,0.0005,263149,,
6,,263149,8.249114034697413e-05,
,0.0005,263199,,
6,,263199,0.00012990794493816793,
,0.0005,263249,,
6,,263249,8.033249469008297e-05,
,0.0005,263299,,
6,,263299,0.0005891566979698837,
,0.0005,263349,,
6,,263349,0.00016400616732425988,
,0.0005,263399,,
6,,263399,0.00011393949534976855,
,0.0005,263449,,
6,,263449,0.0001089451543521136,
,0.0005,263499,,
6,,263499,0.0003125363145954907,
,0.0005,263549,,
6,,263549,0.0002313160221092403,
,0.0005,263599,,
6,,263599,0.0002578720450401306,
,0.0005,263649,,
6,,263649,6.996712181717157e-05,
,0.0005,263699,,
6,,263699,7.749935321044177e-05,
,0.0005,263749,,
6,,263749,0.0001994656922761351,
,0.0005,263799,,
6,,263799,0.00017624681640882045,
,0.0005,263849,,
6,,263849,0.00012868226622231305,
,0.0005,263899,,
6,,263899,0.0002567335614003241,
,0.0005,263949,,
6,,263949,0.0001581604010425508,
,0.0005,263999,,
6,,263999,3.753521741600707e-05,
,0.0005,264049,,
6,,264049,0.00013872631825506687,
,0.0005,264099,,
6,,264099,5.590023647528142e-05,
,0.0005,264149,,
6,,264149,6.901269807713106e-05,
,0.0005,264199,,
6,,264199,0.0002278717001900077,
,0.0005,264249,,
6,,264249,7.874681614339352e-05,
,0.0005,264299,,
6,,264299,0.00026286652428098023,
,0.0005,264349,,
6,,264349,0.00018917160923592746,
,0.0005,264399,,
6,,264399,0.0002291087293997407,
,0.0005,264449,,
6,,264449,0.00034971421700902283,
,0.0005,264499,,
6,,264499,0.00013978598872199655,
,0.0005,264549,,
6,,264549,0.00019874382996931672,
,0.0005,264599,,
6,,264599,5.4651340178679675e-05,
,0.0005,264649,,
6,,264649,9.641291399020702e-05,
,0.0005,264699,,
6,,264699,0.00016793853137642145,
,0.0005,264749,,
6,,264749,0.00021542106696870178,
,0.0005,264799,,
6,,264799,0.00013865623623132706,
,0.0005,264849,,
6,,264849,0.00034582766238600016,
,0.0005,264899,,
6,,264899,0.00017175880202557892,
,0.0005,264949,,
6,,264949,6.056181155145168e-05,
,0.0005,264999,,
6,,264999,0.00018832115165423602,
,0.0005,265049,,
6,,265049,0.00031485894578509033,
,0.0005,265099,,
6,,265099,3.4164950193371624e-05,
,0.0005,265149,,
6,,265149,4.9106722144642845e-05,
,0.0005,265199,,
6,,265199,0.0001775016717147082,
,0.0005,265249,,
6,,265249,0.00025014427956193686,
,0.0005,265299,,
6,,265299,9.101600153371692e-05,
,0.0005,265349,,
